year,start_date,end_date,jurisdiction,location,age_group,best_detection_method,detection_method,amphetamine,cannabis,cocaine,ecstasy,methylamphetamine,other,unknown,no_drugs_detected,positive_drug_tests,fines,arrests,charges,month,month_name,is_all_locations,is_unknown_location,is_all_ages,is_unknown_age,substance_combo,pre_2023,total_outcomes
2023,2023-03-01,2023-03-31,ACT,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),True,False,False,,,False,False,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,ACT,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),True,True,False,,,False,False,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,ACT,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,False,False,,,False,True,,3,0,0,3,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,ACT,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,,,False,False,,2,0,0,2,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,ACT,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,,,False,False,,4,0,0,4,3,Mar,False,False,False,False,None detected,False,4
2023,2023-03-01,2023-03-31,ACT,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,,,False,False,,2,0,1,2,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,ACT,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),False,False,False,,,False,True,,2,0,0,2,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,ACT,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),False,True,False,,,False,False,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,ACT,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,,,False,False,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,ACT,Major Cities,40-64,True,Laboratory or Toxicology (Stage 3),True,True,False,,,False,False,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),False,False,True,,,,,,3,1,0,2,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),False,True,False,,,,,,56,35,0,21,3,Mar,False,False,False,False,None detected,False,56
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),False,True,True,,,,,,2,0,0,2,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),True,False,False,,,,,,24,14,0,10,3,Mar,False,False,False,False,None detected,False,24
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),True,True,False,,,,,,9,3,0,6,3,Mar,False,False,False,False,None detected,False,9
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Indicator (Stage 1),True,True,True,,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,19,16,0,3,3,Mar,False,False,False,False,None detected,False,19
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Secondary Confirmatory (Stage 2),False,False,False,,,,True,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Secondary Confirmatory (Stage 2),False,False,True,,,,,,2,0,0,2,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,43,21,0,22,3,Mar,False,False,False,False,None detected,False,43
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Secondary Confirmatory (Stage 2),False,True,True,,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Secondary Confirmatory (Stage 2),True,False,False,,,,,,18,11,0,7,3,Mar,False,False,False,False,None detected,False,18
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Secondary Confirmatory (Stage 2),True,True,False,,,,,,10,5,0,5,3,Mar,False,False,False,False,None detected,False,10
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,False,Secondary Confirmatory (Stage 2),True,True,True,,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,False,False,False,,,True,,3,1,0,2,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,False,False,True,,,,,6,6,0,0,3,Mar,False,False,False,False,None detected,False,6
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,2,0,0,2,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,55,33,0,22,3,Mar,False,False,False,False,None detected,False,55
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,4,4,0,0,3,Mar,False,False,False,False,None detected,False,4
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),False,True,True,True,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,15,6,0,9,3,Mar,False,False,False,False,None detected,False,15
2023,2023-03-01,2023-03-31,NSW,Inner Regional,17-25,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,8,3,0,5,3,Mar,False,False,False,False,None detected,False,8
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),False,False,True,,,,,,7,4,0,3,3,Mar,False,False,False,False,None detected,False,7
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),False,True,False,,,,,,82,35,0,47,3,Mar,False,False,False,False,None detected,False,82
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),False,True,True,,,,,,3,0,0,3,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,False,False,,,,,,94,16,0,78,3,Mar,False,False,False,False,None detected,False,94
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,False,True,,,,,,3,0,0,3,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,True,False,,,,,,26,10,0,16,3,Mar,False,False,False,False,None detected,False,26
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,True,True,,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,21,10,0,11,3,Mar,False,False,False,False,None detected,False,21
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),False,False,True,,,,,,3,2,0,1,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,70,32,0,38,3,Mar,False,False,False,False,None detected,False,70
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),False,True,True,,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),True,False,False,,,,,,91,12,0,79,3,Mar,False,False,False,False,None detected,False,91
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),True,False,True,,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),True,True,False,,,,,,29,8,0,21,3,Mar,False,False,False,False,None detected,False,29
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,False,False,False,,,True,,3,1,0,2,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,False,False,True,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,3,1,0,2,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,False,True,True,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,68,33,0,35,3,Mar,False,False,False,False,None detected,False,68
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,2,2,0,0,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,74,11,0,63,3,Mar,False,False,False,False,None detected,False,74
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,59,16,0,43,3,Mar,False,False,False,False,None detected,False,59
2023,2023-03-01,2023-03-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,True,True,False,,,,,3,0,0,3,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),False,False,True,,,,,,2,1,0,1,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),False,True,False,,,,,,81,43,0,38,3,Mar,False,False,False,False,None detected,False,81
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),False,True,True,,,,,,2,2,0,0,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,False,False,,,,,,70,16,0,54,3,Mar,False,False,False,False,None detected,False,70
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,False,True,,,,,,2,0,0,2,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,True,False,,,,,,18,4,0,14,3,Mar,False,False,False,False,None detected,False,18
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,23,17,0,6,3,Mar,False,False,False,False,None detected,False,23
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),False,False,False,,,,True,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),False,False,True,,,,,,3,2,0,1,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,60,29,0,31,3,Mar,False,False,False,False,None detected,False,60
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),False,True,True,,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),True,False,False,,,,,,48,8,0,40,3,Mar,False,False,False,False,None detected,False,48
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),True,False,True,,,,,,2,0,0,2,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),True,True,False,,,,,,37,8,0,29,3,Mar,False,False,False,False,None detected,False,37
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,False,False,False,,,True,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,2,1,0,1,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,73,41,0,32,3,Mar,False,False,False,False,None detected,False,73
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,True,True,True,,,,,2,2,0,0,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,49,9,0,40,3,Mar,False,False,False,False,None detected,False,49
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,False,True,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,43,10,0,33,3,Mar,False,False,False,False,None detected,False,43
2023,2023-03-01,2023-03-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,True,True,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,65 and over,False,Indicator (Stage 1),False,True,False,,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,65 and over,False,Indicator (Stage 1),True,False,False,,,,,,5,3,0,2,3,Mar,False,False,False,False,None detected,False,5
2023,2023-03-01,2023-03-31,NSW,Inner Regional,65 and over,False,Indicator (Stage 1),True,True,False,,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,65 and over,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,65 and over,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,2,0,0,2,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Inner Regional,65 and over,False,Secondary Confirmatory (Stage 2),True,False,False,,,,,,4,2,0,2,3,Mar,False,False,False,False,None detected,False,4
2023,2023-03-01,2023-03-31,NSW,Inner Regional,65 and over,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,65 and over,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,4,3,0,1,3,Mar,False,False,False,False,None detected,False,4
2023,2023-03-01,2023-03-31,NSW,Inner Regional,65 and over,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Inner Regional,65 and over,True,Laboratory or Toxicology (Stage 3),True,True,True,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),False,False,True,,,,,,16,8,0,8,3,Mar,False,False,False,False,None detected,False,16
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),False,True,False,,,,,,85,41,0,44,3,Mar,False,False,False,False,None detected,False,85
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),False,True,True,,,,,,9,3,0,6,3,Mar,False,False,False,False,None detected,False,9
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),True,False,False,,,,,,13,5,0,8,3,Mar,False,False,False,False,None detected,False,13
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),True,False,True,,,,,,3,2,0,1,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),True,True,False,,,,,,5,2,0,3,3,Mar,False,False,False,False,None detected,False,5
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),True,True,True,,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,19,11,0,8,3,Mar,False,False,False,False,None detected,False,19
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),False,False,False,,,,True,,2,1,0,1,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),False,False,True,,,,,,10,6,0,4,3,Mar,False,False,False,False,None detected,False,10
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,73,31,0,42,3,Mar,False,False,False,False,None detected,False,73
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),False,True,True,,,,,,11,5,0,6,3,Mar,False,False,False,False,None detected,False,11
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),True,False,False,,,,,,11,4,0,7,3,Mar,False,False,False,False,None detected,False,11
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),True,False,True,,,,,,1,1,0,0,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),True,True,False,,,,,,5,3,0,2,3,Mar,False,False,False,False,None detected,False,5
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,False,False,,,,,1,0,0,1,3,Mar,False,False,False,False,None detected,False,1
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,False,False,,,True,,3,2,0,1,3,Mar,False,False,False,False,None detected,False,3
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,False,True,,,,,2,1,0,1,3,Mar,False,False,False,False,None detected,False,2
2023,2023-03-01,2023-03-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,8,5,0,3,3,Mar,False,False,False,False,None detected,False,8
